selection,view,channel,begin_time_s,end_time_s,begin_path,file_offset_s,inband_power_d_b_fs,f_rms_amp_u,common_name,species_code,confidence
280,Spectrogram 1,1,337218,337221,D:\Shelburne\June\Sensor 22\20250614\20250614_110000.WAV,621,-41.96,whine,bobof_whine,0.8181
281,Waveform 1,1,337269,337272,D:\Shelburne\June\Sensor 22\20250614\20250614_110000.WAV,672,NA,whine,bobof_whine,0.9675
281,Spectrogram 1,1,337269,337272,D:\Shelburne\June\Sensor 22\20250614\20250614_110000.WAV,672,-50.75,whine,bobof_whine,0.9675
282,Waveform 1,1,337272,337275,D:\Shelburne\June\Sensor 22\20250614\20250614_110000.WAV,675,NA,whine,bobof_whine,0.8671
282,Spectrogram 1,1,337272,337275,D:\Shelburne\June\Sensor 22\20250614\20250614_110000.WAV,675,-43.75,whine,bobof_whine,0.8671
283,Waveform 1,1,340791,340794,D:\Shelburne\June\Sensor 22\20250628\20250628_090001.WAV,1494,NA,whine,bobof_whine,0.8513
283,Spectrogram 1,1,340791,340794,D:\Shelburne\June\Sensor 22\20250628\20250628_090001.WAV,1494,-30.11,whine,bobof_whine,0.8513
284,Waveform 1,1,344402,344405,D:\Shelburne\June\Sensor 22\20250629\20250629_090001.WAV,2406,NA,whine,bobof_whine,0.7903
284,Spectrogram 1,1,344402,344405,D:\Shelburne\June\Sensor 22\20250629\20250629_090001.WAV,2406,-49.6,whine,bobof_whine,0.7903
285,Waveform 1,1,344728,344731,D:\Shelburne\June\Sensor 24\20250607\20250607_130000.WAV,33,NA,whine,bobof_whine,0.7777
285,Spectrogram 1,1,344728,344731,D:\Shelburne\June\Sensor 24\20250607\20250607_130000.WAV,33,-51.4,whine,bobof_whine,0.7777
286,Waveform 1,1,349246,349249,D:\Shelburne\June\Sensor 24\20250609\20250609_100000.WAV,1851,NA,whine,bobof_whine,0.8969
286,Spectrogram 1,1,349246,349249,D:\Shelburne\June\Sensor 24\20250609\20250609_100000.WAV,1851,-48.51,whine,bobof_whine,0.8969
287,Waveform 1,1,349249,349252,D:\Shelburne\June\Sensor 24\20250609\20250609_100000.WAV,1854,NA,whine,bobof_whine,0.8219
287,Spectrogram 1,1,349249,349252,D:\Shelburne\June\Sensor 24\20250609\20250609_100000.WAV,1854,-46.65,whine,bobof_whine,0.8219
288,Waveform 1,1,352123,352126,D:\Shelburne\June\Sensor 24\20250609\20250609_130000.WAV,2028,NA,whine,bobof_whine,0.782
288,Spectrogram 1,1,352123,352126,D:\Shelburne\June\Sensor 24\20250609\20250609_130000.WAV,2028,-48.62,whine,bobof_whine,0.782
289,Waveform 1,1,355243,355246,D:\Shelburne\June\Sensor 24\20250611\20250611_130000.WAV,2448,NA,whine,bobof_whine,0.9127
289,Spectrogram 1,1,355243,355246,D:\Shelburne\June\Sensor 24\20250611\20250611_130000.WAV,2448,-47.69,whine,bobof_whine,0.9127
290,Waveform 1,1,355246,355249,D:\Shelburne\June\Sensor 24\20250611\20250611_130000.WAV,2451,NA,whine,bobof_whine,0.8805
290,Spectrogram 1,1,355246,355249,D:\Shelburne\June\Sensor 24\20250611\20250611_130000.WAV,2451,-42.99,whine,bobof_whine,0.8805
291,Waveform 1,1,356689,356692,D:\Shelburne\June\Sensor 24\20250611\20250611_150000.WAV,1194,NA,whine,bobof_whine,0.9927
291,Spectrogram 1,1,356689,356692,D:\Shelburne\June\Sensor 24\20250611\20250611_150000.WAV,1194,-28.54,whine,bobof_whine,0.9927
292,Waveform 1,1,356692,356695,D:\Shelburne\June\Sensor 24\20250611\20250611_150000.WAV,1197,NA,whine,bobof_whine,0.941
292,Spectrogram 1,1,356692,356695,D:\Shelburne\June\Sensor 24\20250611\20250611_150000.WAV,1197,-36.13,whine,bobof_whine,0.941
293,Waveform 1,1,356758,356761,D:\Shelburne\June\Sensor 24\20250611\20250611_150000.WAV,1263,NA,whine,bobof_whine,0.8911
293,Spectrogram 1,1,356758,356761,D:\Shelburne\June\Sensor 24\20250611\20250611_150000.WAV,1263,-46.35,whine,bobof_whine,0.8911
294,Waveform 1,1,360727,360730,D:\Shelburne\June\Sensor 24\20250611\20250611_160000.WAV,2532,NA,whine,bobof_whine,0.8727
294,Spectrogram 1,1,360727,360730,D:\Shelburne\June\Sensor 24\20250611\20250611_160000.WAV,2532,-49.74,whine,bobof_whine,0.8727
295,Waveform 1,1,360730,360733,D:\Shelburne\June\Sensor 24\20250611\20250611_160000.WAV,2535,NA,whine,bobof_whine,0.861
295,Spectrogram 1,1,360730,360733,D:\Shelburne\June\Sensor 24\20250611\20250611_160000.WAV,2535,-51.86,whine,bobof_whine,0.861
296,Waveform 1,1,361969,361972,D:\Shelburne\June\Sensor 25\20250606\20250606_100000.WAV,1074,NA,whine,bobof_whine,0.7658
296,Spectrogram 1,1,361969,361972,D:\Shelburne\June\Sensor 25\20250606\20250606_100000.WAV,1074,-18.75,whine,bobof_whine,0.7658
297,Waveform 1,1,365422,365425,D:\Shelburne\June\Sensor 25\20250606\20250606_110000.WAV,1827,NA,whine,bobof_whine,0.7872
297,Spectrogram 1,1,365422,365425,D:\Shelburne\June\Sensor 25\20250606\20250606_110000.WAV,1827,-18.7,whine,bobof_whine,0.7872
298,Waveform 1,1,365443,365446,D:\Shelburne\June\Sensor 25\20250606\20250606_110000.WAV,1848,NA,whine,bobof_whine,0.7906
298,Spectrogram 1,1,365443,365446,D:\Shelburne\June\Sensor 25\20250606\20250606_110000.WAV,1848,-18.07,whine,bobof_whine,0.7906
299,Waveform 1,1,366298,366301,D:\Shelburne\June\Sensor 25\20250606\20250606_120000.WAV,3,NA,whine,bobof_whine,0.7681
299,Spectrogram 1,1,366298,366301,D:\Shelburne\June\Sensor 25\20250606\20250606_120000.WAV,3,-18.87,whine,bobof_whine,0.7681
300,Waveform 1,1,368119,368122,D:\Shelburne\June\Sensor 25\20250606\20250606_120000.WAV,1824,NA,whine,bobof_whine,0.8647
300,Spectrogram 1,1,368119,368122,D:\Shelburne\June\Sensor 25\20250606\20250606_120000.WAV,1824,-18.95,whine,bobof_whine,0.8647
301,Waveform 1,1,369001,369004,D:\Shelburne\June\Sensor 25\20250606\20250606_130000.WAV,6,NA,whine,bobof_whine,0.7597
301,Spectrogram 1,1,369001,369004,D:\Shelburne\June\Sensor 25\20250606\20250606_130000.WAV,6,-18.88,whine,bobof_whine,0.7597
302,Waveform 1,1,369280,369283,D:\Shelburne\June\Sensor 25\20250606\20250606_130000.WAV,285,NA,whine,bobof_whine,0.8001
302,Spectrogram 1,1,369280,369283,D:\Shelburne\June\Sensor 25\20250606\20250606_130000.WAV,285,-18.85,whine,bobof_whine,0.8001
303,Waveform 1,1,370972,370975,D:\Shelburne\June\Sensor 25\20250606\20250606_130000.WAV,1977,NA,whine,bobof_whine,0.7738
303,Spectrogram 1,1,370972,370975,D:\Shelburne\June\Sensor 25\20250606\20250606_130000.WAV,1977,-18.73,whine,bobof_whine,0.7738
304,Waveform 1,1,371674,371677,D:\Shelburne\June\Sensor 25\20250606\20250606_130000.WAV,2679,NA,whine,bobof_whine,0.7592
304,Spectrogram 1,1,371674,371677,D:\Shelburne\June\Sensor 25\20250606\20250606_130000.WAV,2679,-18.67,whine,bobof_whine,0.7592
305,Waveform 1,1,374155,374158,D:\Shelburne\June\Sensor 25\20250606\20250606_140000.WAV,2460,NA,whine,bobof_whine,0.7591
305,Spectrogram 1,1,374155,374158,D:\Shelburne\June\Sensor 25\20250606\20250606_140000.WAV,2460,-18.02,whine,bobof_whine,0.7591
306,Waveform 1,1,376192,376195,D:\Shelburne\June\Sensor 25\20250606\20250606_150000.WAV,1797,NA,whine,bobof_whine,0.7606
306,Spectrogram 1,1,376192,376195,D:\Shelburne\June\Sensor 25\20250606\20250606_150000.WAV,1797,-18.57,whine,bobof_whine,0.7606
307,Waveform 1,1,377095,377098,D:\Shelburne\June\Sensor 25\20250607\20250607_100000.WAV,0,NA,whine,bobof_whine,0.7669
307,Spectrogram 1,1,377095,377098,D:\Shelburne\June\Sensor 25\20250607\20250607_100000.WAV,0,-19.49,whine,bobof_whine,0.7669
308,Waveform 1,1,381226,381229,D:\Shelburne\June\Sensor 25\20250607\20250607_130000.WAV,1431,NA,whine,bobof_whine,0.7934
308,Spectrogram 1,1,381226,381229,D:\Shelburne\June\Sensor 25\20250607\20250607_130000.WAV,1431,-19.37,whine,bobof_whine,0.7934
309,Waveform 1,1,381268,381271,D:\Shelburne\June\Sensor 25\20250607\20250607_130000.WAV,1473,NA,whine,bobof_whine,0.7595
309,Spectrogram 1,1,381268,381271,D:\Shelburne\June\Sensor 25\20250607\20250607_130000.WAV,1473,-19.16,whine,bobof_whine,0.7595
310,Waveform 1,1,383170,383173,D:\Shelburne\June\Sensor 25\20250607\20250607_140000.WAV,675,NA,whine,bobof_whine,0.8127
310,Spectrogram 1,1,383170,383173,D:\Shelburne\June\Sensor 25\20250607\20250607_140000.WAV,675,-19.26,whine,bobof_whine,0.8127
311,Waveform 1,1,384175,384178,D:\Shelburne\June\Sensor 25\20250607\20250607_140000.WAV,1680,NA,whine,bobof_whine,0.7812
311,Spectrogram 1,1,384175,384178,D:\Shelburne\June\Sensor 25\20250607\20250607_140000.WAV,1680,-19.26,whine,bobof_whine,0.7812
312,Waveform 1,1,385630,385633,D:\Shelburne\June\Sensor 25\20250607\20250607_150000.WAV,435,NA,whine,bobof_whine,0.7651
312,Spectrogram 1,1,385630,385633,D:\Shelburne\June\Sensor 25\20250607\20250607_150000.WAV,435,-19.26,whine,bobof_whine,0.7651
313,Waveform 1,1,388078,388081,D:\Shelburne\June\Sensor 25\20250607\20250607_160000.WAV,183,NA,whine,bobof_whine,0.7512
313,Spectrogram 1,1,388078,388081,D:\Shelburne\June\Sensor 25\20250607\20250607_160000.WAV,183,-19.15,whine,bobof_whine,0.7512
314,Waveform 1,1,391552,391555,D:\Shelburne\June\Sensor 25\20250607\20250607_200000.WAV,957,NA,whine,bobof_whine,0.8033
314,Spectrogram 1,1,391552,391555,D:\Shelburne\June\Sensor 25\20250607\20250607_200000.WAV,957,-18.27,whine,bobof_whine,0.8033
315,Waveform 1,1,394330,394333,D:\Shelburne\June\Sensor 25\20250608\20250608_100000.WAV,1035,NA,whine,bobof_whine,0.7721
315,Spectrogram 1,1,394330,394333,D:\Shelburne\June\Sensor 25\20250608\20250608_100000.WAV,1035,-19.5,whine,bobof_whine,0.7721
316,Waveform 1,1,398680,398683,D:\Shelburne\June\Sensor 25\20250608\20250608_130000.WAV,2685,NA,whine,bobof_whine,0.7511
316,Spectrogram 1,1,398680,398683,D:\Shelburne\June\Sensor 25\20250608\20250608_130000.WAV,2685,-19.42,whine,bobof_whine,0.7511
317,Waveform 1,1,401317,401320,D:\Shelburne\June\Sensor 25\20250608\20250608_140000.WAV,2622,NA,whine,bobof_whine,0.7746
317,Spectrogram 1,1,401317,401320,D:\Shelburne\June\Sensor 25\20250608\20250608_140000.WAV,2622,-19.34,whine,bobof_whine,0.7746
318,Waveform 1,1,402706,402709,D:\Shelburne\June\Sensor 25\20250608\20250608_150000.WAV,1311,NA,whine,bobof_whine,0.7608
318,Spectrogram 1,1,402706,402709,D:\Shelburne\June\Sensor 25\20250608\20250608_150000.WAV,1311,-19.34,whine,bobof_whine,0.7608
319,Waveform 1,1,404125,404128,D:\Shelburne\June\Sensor 25\20250608\20250608_160000.WAV,30,NA,whine,bobof_whine,0.8011
319,Spectrogram 1,1,404125,404128,D:\Shelburne\June\Sensor 25\20250608\20250608_160000.WAV,30,-19.41,whine,bobof_whine,0.8011
320,Waveform 1,1,407806,407809,D:\Shelburne\June\Sensor 25\20250608\20250608_190000.WAV,1011,NA,whine,bobof_whine,0.7799
320,Spectrogram 1,1,407806,407809,D:\Shelburne\June\Sensor 25\20250608\20250608_190000.WAV,1011,-19.16,whine,bobof_whine,0.7799
321,Waveform 1,1,409561,409564,D:\Shelburne\June\Sensor 25\20250610\20250610_090000.WAV,66,NA,whine,bobof_whine,0.7526
321,Spectrogram 1,1,409561,409564,D:\Shelburne\June\Sensor 25\20250610\20250610_090000.WAV,66,-19.51,whine,bobof_whine,0.7526
322,Waveform 1,1,414868,414871,D:\Shelburne\June\Sensor 25\20250610\20250610_220000.WAV,2673,NA,whine,bobof_whine,0.7738
322,Spectrogram 1,1,414868,414871,D:\Shelburne\June\Sensor 25\20250610\20250610_220000.WAV,2673,-18.56,whine,bobof_whine,0.7738
323,Waveform 1,1,414871,414874,D:\Shelburne\June\Sensor 25\20250610\20250610_220000.WAV,2676,NA,whine,bobof_whine,0.7903
323,Spectrogram 1,1,414871,414874,D:\Shelburne\June\Sensor 25\20250610\20250610_220000.WAV,2676,-19.47,whine,bobof_whine,0.7903
324,Waveform 1,1,417487,417490,D:\Shelburne\June\Sensor 25\20250611\20250611_100000.WAV,2592,NA,whine,bobof_whine,0.7857
324,Spectrogram 1,1,417487,417490,D:\Shelburne\June\Sensor 25\20250611\20250611_100000.WAV,2592,-19.3,whine,bobof_whine,0.7857
325,Waveform 1,1,418009,418012,D:\Shelburne\June\Sensor 25\20250611\20250611_110000.WAV,414,NA,whine,bobof_whine,0.826
325,Spectrogram 1,1,418009,418012,D:\Shelburne\June\Sensor 25\20250611\20250611_110000.WAV,414,-18.27,whine,bobof_whine,0.826
326,Waveform 1,1,418024,418027,D:\Shelburne\June\Sensor 25\20250611\20250611_110000.WAV,429,NA,whine,bobof_whine,0.757
326,Spectrogram 1,1,418024,418027,D:\Shelburne\June\Sensor 25\20250611\20250611_110000.WAV,429,-18.99,whine,bobof_whine,0.757
327,Waveform 1,1,418663,418666,D:\Shelburne\June\Sensor 25\20250611\20250611_110000.WAV,1068,NA,whine,bobof_whine,0.8176
327,Spectrogram 1,1,418663,418666,D:\Shelburne\June\Sensor 25\20250611\20250611_110000.WAV,1068,-19.03,whine,bobof_whine,0.8176
328,Waveform 1,1,418666,418669,D:\Shelburne\June\Sensor 25\20250611\20250611_110000.WAV,1071,NA,whine,bobof_whine,0.879
328,Spectrogram 1,1,418666,418669,D:\Shelburne\June\Sensor 25\20250611\20250611_110000.WAV,1071,-19.14,whine,bobof_whine,0.879
329,Waveform 1,1,418960,418963,D:\Shelburne\June\Sensor 25\20250611\20250611_110000.WAV,1365,NA,whine,bobof_whine,0.7879
329,Spectrogram 1,1,418960,418963,D:\Shelburne\June\Sensor 25\20250611\20250611_110000.WAV,1365,-18.29,whine,bobof_whine,0.7879
330,Waveform 1,1,419980,419983,D:\Shelburne\June\Sensor 25\20250611\20250611_110000.WAV,2385,NA,whine,bobof_whine,0.7707
330,Spectrogram 1,1,419980,419983,D:\Shelburne\June\Sensor 25\20250611\20250611_110000.WAV,2385,-19.02,whine,bobof_whine,0.7707
331,Waveform 1,1,421087,421090,D:\Shelburne\June\Sensor 25\20250611\20250611_120000.WAV,792,NA,whine,bobof_whine,0.8039
331,Spectrogram 1,1,421087,421090,D:\Shelburne\June\Sensor 25\20250611\20250611_120000.WAV,792,-19.13,whine,bobof_whine,0.8039
332,Waveform 1,1,423241,423244,D:\Shelburne\June\Sensor 25\20250611\20250611_130000.WAV,246,NA,whine,bobof_whine,0.7675
332,Spectrogram 1,1,423241,423244,D:\Shelburne\June\Sensor 25\20250611\20250611_130000.WAV,246,-19.17,whine,bobof_whine,0.7675
333,Waveform 1,1,424000,424003,D:\Shelburne\June\Sensor 25\20250611\20250611_130000.WAV,1005,NA,whine,bobof_whine,0.7625
333,Spectrogram 1,1,424000,424003,D:\Shelburne\June\Sensor 25\20250611\20250611_130000.WAV,1005,-19.19,whine,bobof_whine,0.7625
334,Waveform 1,1,425056,425059,D:\Shelburne\June\Sensor 25\20250611\20250611_130000.WAV,2061,NA,whine,bobof_whine,0.7609
334,Spectrogram 1,1,425056,425059,D:\Shelburne\June\Sensor 25\20250611\20250611_130000.WAV,2061,-18.25,whine,bobof_whine,0.7609
335,Waveform 1,1,425071,425074,D:\Shelburne\June\Sensor 25\20250611\20250611_130000.WAV,2076,NA,whine,bobof_whine,0.7555
335,Spectrogram 1,1,425071,425074,D:\Shelburne\June\Sensor 25\20250611\20250611_130000.WAV,2076,-19.18,whine,bobof_whine,0.7555
336,Waveform 1,1,425290,425293,D:\Shelburne\June\Sensor 25\20250611\20250611_130000.WAV,2295,NA,whine,bobof_whine,0.764
336,Spectrogram 1,1,425290,425293,D:\Shelburne\June\Sensor 25\20250611\20250611_130000.WAV,2295,-18.35,whine,bobof_whine,0.764
337,Waveform 1,1,426322,426325,D:\Shelburne\June\Sensor 25\20250611\20250611_140000.WAV,627,NA,whine,bobof_whine,0.7802
337,Spectrogram 1,1,426322,426325,D:\Shelburne\June\Sensor 25\20250611\20250611_140000.WAV,627,-18.35,whine,bobof_whine,0.7802
338,Waveform 1,1,430660,430663,D:\Shelburne\June\Sensor 25\20250611\20250611_160000.WAV,2265,NA,whine,bobof_whine,0.7519
338,Spectrogram 1,1,430660,430663,D:\Shelburne\June\Sensor 25\20250611\20250611_160000.WAV,2265,-18.03,whine,bobof_whine,0.7519
339,Waveform 1,1,433504,433507,D:\Shelburne\June\Sensor 25\20250611\20250611_190000.WAV,2409,NA,whine,bobof_whine,0.7923
339,Spectrogram 1,1,433504,433507,D:\Shelburne\June\Sensor 25\20250611\20250611_190000.WAV,2409,-18.97,whine,bobof_whine,0.7923
340,Waveform 1,1,435412,435415,D:\Shelburne\June\Sensor 25\20250611\20250611_210000.WAV,1617,NA,whine,bobof_whine,0.7605
340,Spectrogram 1,1,435412,435415,D:\Shelburne\June\Sensor 25\20250611\20250611_210000.WAV,1617,-19.11,whine,bobof_whine,0.7605
341,Waveform 1,1,437740,437743,D:\Shelburne\June\Sensor 25\20250611\20250611_220000.WAV,1245,NA,whine,bobof_whine,0.7587
341,Spectrogram 1,1,437740,437743,D:\Shelburne\June\Sensor 25\20250611\20250611_220000.WAV,1245,-19.02,whine,bobof_whine,0.7587
342,Waveform 1,1,438133,438136,D:\Shelburne\June\Sensor 25\20250611\20250611_220000.WAV,1638,NA,whine,bobof_whine,0.7895
342,Spectrogram 1,1,438133,438136,D:\Shelburne\June\Sensor 25\20250611\20250611_220000.WAV,1638,-18.17,whine,bobof_whine,0.7895
343,Waveform 1,1,440218,440221,D:\Shelburne\June\Sensor 25\20250611\20250611_230000.WAV,1023,NA,whine,bobof_whine,0.7744
343,Spectrogram 1,1,440218,440221,D:\Shelburne\June\Sensor 25\20250611\20250611_230000.WAV,1023,-18.35,whine,bobof_whine,0.7744
344,Waveform 1,1,442792,442795,D:\Shelburne\June\Sensor 25\20250612\20250612_120000.WAV,1797,NA,whine,bobof_whine,0.786
344,Spectrogram 1,1,442792,442795,D:\Shelburne\June\Sensor 25\20250612\20250612_120000.WAV,1797,-19.43,whine,bobof_whine,0.786
345,Waveform 1,1,443695,443698,D:\Shelburne\June\Sensor 25\20250612\20250612_130000.WAV,0,NA,whine,bobof_whine,0.7807
345,Spectrogram 1,1,443695,443698,D:\Shelburne\June\Sensor 25\20250612\20250612_130000.WAV,0,-19.33,whine,bobof_whine,0.7807
346,Waveform 1,1,448651,448654,D:\Shelburne\June\Sensor 25\20250612\20250612_140000.WAV,2256,NA,whine,bobof_whine,0.8226
346,Spectrogram 1,1,448651,448654,D:\Shelburne\June\Sensor 25\20250612\20250612_140000.WAV,2256,-19.11,whine,bobof_whine,0.8226
347,Waveform 1,1,449440,449443,D:\Shelburne\June\Sensor 25\20250612\20250612_150000.WAV,345,NA,whine,bobof_whine,0.752
347,Spectrogram 1,1,449440,449443,D:\Shelburne\June\Sensor 25\20250612\20250612_150000.WAV,345,-19.06,whine,bobof_whine,0.752
348,Waveform 1,1,453343,453346,D:\Shelburne\June\Sensor 25\20250615\20250615_120000.WAV,1548,NA,whine,bobof_whine,0.7842
348,Spectrogram 1,1,453343,453346,D:\Shelburne\June\Sensor 25\20250615\20250615_120000.WAV,1548,-18.51,whine,bobof_whine,0.7842
349,Waveform 1,1,456319,456322,D:\Shelburne\June\Sensor 25\20250615\20250615_130000.WAV,1824,NA,whine,bobof_whine,0.7956
349,Spectrogram 1,1,456319,456322,D:\Shelburne\June\Sensor 25\20250615\20250615_130000.WAV,1824,-19.19,whine,bobof_whine,0.7956
350,Waveform 1,1,456568,456571,D:\Shelburne\June\Sensor 25\20250615\20250615_130000.WAV,2073,NA,whine,bobof_whine,0.7573
350,Spectrogram 1,1,456568,456571,D:\Shelburne\June\Sensor 25\20250615\20250615_130000.WAV,2073,-19.19,whine,bobof_whine,0.7573
351,Waveform 1,1,457936,457939,D:\Shelburne\June\Sensor 25\20250615\20250615_140000.WAV,741,NA,whine,bobof_whine,0.8404
351,Spectrogram 1,1,457936,457939,D:\Shelburne\June\Sensor 25\20250615\20250615_140000.WAV,741,-19.07,whine,bobof_whine,0.8404
352,Waveform 1,1,460957,460960,D:\Shelburne\June\Sensor 25\20250616\20250616_110000.WAV,1062,NA,whine,bobof_whine,0.8717
352,Spectrogram 1,1,460957,460960,D:\Shelburne\June\Sensor 25\20250616\20250616_110000.WAV,1062,-18.99,whine,bobof_whine,0.8717
353,Waveform 1,1,463972,463975,D:\Shelburne\June\Sensor 25\20250618\20250618_110000.WAV,1377,NA,whine,bobof_whine,0.7703
353,Spectrogram 1,1,463972,463975,D:\Shelburne\June\Sensor 25\20250618\20250618_110000.WAV,1377,-19.41,whine,bobof_whine,0.7703
354,Waveform 1,1,465397,465400,D:\Shelburne\June\Sensor 25\20250618\20250618_120000.WAV,102,NA,whine,bobof_whine,0.7755
354,Spectrogram 1,1,465397,465400,D:\Shelburne\June\Sensor 25\20250618\20250618_120000.WAV,102,-19.44,whine,bobof_whine,0.7755
355,Waveform 1,1,468718,468721,D:\Shelburne\June\Sensor 25\20250618\20250618_140000.WAV,723,NA,whine,bobof_whine,0.8117
355,Spectrogram 1,1,468718,468721,D:\Shelburne\June\Sensor 25\20250618\20250618_140000.WAV,723,-18.46,whine,bobof_whine,0.8117
356,Waveform 1,1,470887,470890,D:\Shelburne\June\Sensor 25\20250618\20250618_150000.WAV,192,NA,whine,bobof_whine,0.8463
356,Spectrogram 1,1,470887,470890,D:\Shelburne\June\Sensor 25\20250618\20250618_150000.WAV,192,-17.32,whine,bobof_whine,0.8463
357,Waveform 1,1,472768,472771,D:\Shelburne\June\Sensor 25\20250618\20250618_150000.WAV,2073,NA,whine,bobof_whine,0.8433
357,Spectrogram 1,1,472768,472771,D:\Shelburne\June\Sensor 25\20250618\20250618_150000.WAV,2073,-17.88,whine,bobof_whine,0.8433
358,Waveform 1,1,473503,473506,D:\Shelburne\June\Sensor 25\20250618\20250618_160000.WAV,108,NA,whine,bobof_whine,0.8551
358,Spectrogram 1,1,473503,473506,D:\Shelburne\June\Sensor 25\20250618\20250618_160000.WAV,108,-18.22,whine,bobof_whine,0.8551
359,Waveform 1,1,473506,473509,D:\Shelburne\June\Sensor 25\20250618\20250618_160000.WAV,111,NA,whine,bobof_whine,0.9634
359,Spectrogram 1,1,473506,473509,D:\Shelburne\June\Sensor 25\20250618\20250618_160000.WAV,111,-18.16,whine,bobof_whine,0.9634
360,Waveform 1,1,473512,473515,D:\Shelburne\June\Sensor 25\20250618\20250618_160000.WAV,117,NA,whine,bobof_whine,0.7811
360,Spectrogram 1,1,473512,473515,D:\Shelburne\June\Sensor 25\20250618\20250618_160000.WAV,117,-18.34,whine,bobof_whine,0.7811
361,Waveform 1,1,476911,476914,D:\Shelburne\June\Sensor 25\20250619\20250619_120000.WAV,816,NA,whine,bobof_whine,0.9564
361,Spectrogram 1,1,476911,476914,D:\Shelburne\June\Sensor 25\20250619\20250619_120000.WAV,816,-18.38,whine,bobof_whine,0.9564
362,Waveform 1,1,480649,480652,D:\Shelburne\June\Sensor 25\20250619\20250619_130000.WAV,1854,NA,whine,bobof_whine,0.8113
362,Spectrogram 1,1,480649,480652,D:\Shelburne\June\Sensor 25\20250619\20250619_130000.WAV,1854,-19.4,whine,bobof_whine,0.8113
363,Waveform 1,1,481834,481837,D:\Shelburne\June\Sensor 25\20250621\20250621_120000.WAV,339,NA,whine,bobof_whine,0.7656
363,Spectrogram 1,1,481834,481837,D:\Shelburne\June\Sensor 25\20250621\20250621_120000.WAV,339,-19.85,whine,bobof_whine,0.7656
364,Waveform 1,1,486583,486586,D:\Shelburne\June\Sensor 25\20250621\20250621_220000.WAV,2388,NA,whine,bobof_whine,0.7642
364,Spectrogram 1,1,486583,486586,D:\Shelburne\June\Sensor 25\20250621\20250621_220000.WAV,2388,-19.13,whine,bobof_whine,0.7642
365,Waveform 1,1,488410,488413,D:\Shelburne\June\Sensor 25\20250623\20250623_120000.WAV,1515,NA,whine,bobof_whine,0.8404
365,Spectrogram 1,1,488410,488413,D:\Shelburne\June\Sensor 25\20250623\20250623_120000.WAV,1515,-20.08,whine,bobof_whine,0.8404
366,Waveform 1,1,488416,488419,D:\Shelburne\June\Sensor 25\20250623\20250623_120000.WAV,1521,NA,whine,bobof_whine,0.7679
